8;JUNGLE;BUFFALO
7;JUNGLE;OWL
22;TUNDRA;GORILLA
24;TUNDRA;TURTLE,MONKEY,BUFFALO
17;SAVANNAH;LYNX
22;TUNDRA;BUFFALO
10;JUNGLE;LEOPARD,OWL,TARSIER
11;SAVANNAH;TURTLE,JACKALOPE
6;JUNGLE;JACKALOPE,MONKEY
4;JUNGLE;TARSIER,WHITE_TIGER,JACKALOPE
24;TUNDRA;GORILLA
13;SAVANNAH;TARSIER,LYNX
22;TUNDRA;TARSIER
12;SAVANNAH;BUFFALO
15;SAVANNAH;OWL
6;JUNGLE;SNAKE
29;TUNDRA;LYNX
13;SAVANNAH;SNAKE,WHITE_GORILLA,OWL
26;TUNDRA;WHITE_GORILLA
16;SAVANNAH;LYNX,TURTLE,WHITE_TIGER
25;TUNDRA;JACKALOPE,WHITE_TIGER,LYNX
21;TUNDRA;MONKEY
2;JUNGLE;WHITE_TIGER
9;JUNGLE;LEOPARD,WHITE_GORILLA
24;TUNDRA;SNAKE
25;TUNDRA;JACKALOPE
6;JUNGLE;OWL,MONKEY,BUFFALO
22;TUNDRA;BUFFALO,TURTLE,WHITE_TIGER
30;TUNDRA;JACKALOPE,TURTLE
30;TUNDRA;JACKALOPE
9;JUNGLE;BUFFALO,TIGER,GORILLA
6;JUNGLE;JACKALOPE
14;SAVANNAH;JACKALOPE,OWL
26;TUNDRA;SNAKE
8;JUNGLE;WHITE_GORILLA,TARSIER,MONKEY
16;SAVANNAH;WHITE_GORILLA,BUFFALO
19;SAVANNAH;WHITE_GORILLA,JACKALOPE
20;SAVANNAH;TARSIER
14;SAVANNAH;OWL,WHITE_GORILLA,TIGER
30;TUNDRA;TURTLE
27;TUNDRA;BUFFALO
7;JUNGLE;LYNX,JACKALOPE,WHITE_GORILLA
28;TUNDRA;WHITE_GORILLA,MONKEY,TURTLE
1;JUNGLE;MONKEY,WHITE_GORILLA,BUFFALO
1;JUNGLE;GORILLA,TIGER
9;JUNGLE;SNAKE,LYNX
4;JUNGLE;JACKALOPE
25;TUNDRA;BUFFALO,GORILLA
28;TUNDRA;JACKALOPE,WHITE_TIGER,MONKEY
12;SAVANNAH;WHITE_GORILLA,LEOPARD,WHITE_TIGER
14;SAVANNAH;BUFFALO,GORILLA
11;SAVANNAH;BUFFALO,GORILLA
27;TUNDRA;TIGER,LYNX,SNAKE
21;TUNDRA;LEOPARD
20;SAVANNAH;TARSIER,WHITE_TIGER,LYNX
2;JUNGLE;BUFFALO,TIGER
27;TUNDRA;OWL
22;TUNDRA;TARSIER,GORILLA
27;TUNDRA;TIGER
24;TUNDRA;TURTLE,TARSIER,BUFFALO
14;SAVANNAH;TIGER,GORILLA,WHITE_TIGER
25;TUNDRA;TARSIER
4;JUNGLE;SNAKE,TIGER,TURTLE
7;JUNGLE;OWL,TARSIER,LEOPARD
4;JUNGLE;LEOPARD,OWL
29;TUNDRA;MONKEY,TURTLE
2;JUNGLE;JACKALOPE,LEOPARD,BUFFALO
15;SAVANNAH;TIGER,GORILLA,JACKALOPE
2;JUNGLE;WHITE_TIGER
8;JUNGLE;SNAKE
11;SAVANNAH;SNAKE
3;JUNGLE;MONKEY,SNAKE
7;JUNGLE;MONKEY,TURTLE
12;SAVANNAH;TARSIER
15;SAVANNAH;WHITE_TIGER
11;SAVANNAH;TIGER
26;TUNDRA;TARSIER,WHITE_TIGER
25;TUNDRA;MONKEY,WHITE_GORILLA
21;TUNDRA;BUFFALO
28;TUNDRA;LYNX
30;TUNDRA;OWL
17;SAVANNAH;TURTLE,GORILLA
14;SAVANNAH;WHITE_TIGER
29;TUNDRA;GORILLA,OWL
1;JUNGLE;TURTLE,BUFFALO,WHITE_TIGER
15;SAVANNAH;WHITE_TIGER,TIGER,TURTLE
25;TUNDRA;TIGER
25;TUNDRA;TURTLE,LYNX,OWL
18;SAVANNAH;TURTLE,LEOPARD
27;TUNDRA;LEOPARD,TIGER
26;TUNDRA;WHITE_GORILLA,LEOPARD
11;SAVANNAH;TURTLE
18;SAVANNAH;TARSIER
6;JUNGLE;WHITE_TIGER
