20;SAVANNAH;TURTLE
30;TUNDRA;BUFFALO,TARSIER
30;TUNDRA;LYNX,SNAKE,TARSIER
13;SAVANNAH;LEOPARD
5;JUNGLE;BUFFALO
22;TUNDRA;LEOPARD
7;JUNGLE;OWL
29;TUNDRA;SNAKE,WHITE_TIGER
24;TUNDRA;TURTLE
16;SAVANNAH;TURTLE
12;SAVANNAH;TARSIER,SNAKE
28;TUNDRA;JACKALOPE,OWL
29;TUNDRA;BUFFALO
14;SAVANNAH;JACKALOPE,WHITE_GORILLA,OWL
13;SAVANNAH;JACKALOPE,WHITE_GORILLA
15;SAVANNAH;JACKALOPE
11;SAVANNAH;TIGER,WHITE_TIGER,TURTLE
6;JUNGLE;MONKEY,TURTLE
10;JUNGLE;SNAKE
11;SAVANNAH;TARSIER,LYNX,GORILLA
26;TUNDRA;LYNX
14;SAVANNAH;WHITE_TIGER,TURTLE
11;SAVANNAH;BUFFALO,SNAKE,TARSIER
6;JUNGLE;LYNX
2;JUNGLE;WHITE_TIGER,JACKALOPE
18;SAVANNAH;WHITE_TIGER
3;JUNGLE;TURTLE,TARSIER
9;JUNGLE;WHITE_TIGER,TIGER
6;JUNGLE;WHITE_TIGER
4;JUNGLE;TARSIER,TURTLE
1;JUNGLE;TIGER,GORILLA
6;JUNGLE;LEOPARD,LYNX,JACKALOPE
21;TUNDRA;TARSIER
17;SAVANNAH;WHITE_TIGER,LYNX,TURTLE
3;JUNGLE;GORILLA,JACKALOPE
20;SAVANNAH;TARSIER
27;TUNDRA;MONKEY,BUFFALO
14;SAVANNAH;JACKALOPE,OWL,LEOPARD
25;TUNDRA;SNAKE,TARSIER
23;TUNDRA;JACKALOPE,SNAKE
5;JUNGLE;TARSIER,OWL
25;TUNDRA;OWL
23;TUNDRA;SNAKE,MONKEY
23;TUNDRA;BUFFALO
17;SAVANNAH;LEOPARD,GORILLA,WHITE_TIGER
22;TUNDRA;GORILLA,BUFFALO,OWL
3;JUNGLE;OWL,BUFFALO
28;TUNDRA;TARSIER,LEOPARD,BUFFALO
24;TUNDRA;TIGER
19;SAVANNAH;LEOPARD,TURTLE,WHITE_GORILLA
9;JUNGLE;WHITE_TIGER,LYNX,LEOPARD
18;SAVANNAH;MONKEY,GORILLA
18;SAVANNAH;TURTLE,LEOPARD
28;TUNDRA;LYNX,SNAKE,MONKEY
6;JUNGLE;JACKALOPE,MONKEY
30;TUNDRA;SNAKE,BUFFALO,MONKEY
30;TUNDRA;GORILLA
8;JUNGLE;LYNX
8;JUNGLE;WHITE_GORILLA,TARSIER,MONKEY
18;SAVANNAH;WHITE_TIGER,WHITE_GORILLA
30;TUNDRA;BUFFALO,WHITE_TIGER,LEOPARD
13;SAVANNAH;OWL,SNAKE
29;TUNDRA;TURTLE,WHITE_GORILLA
30;TUNDRA;TIGER,TARSIER,WHITE_GORILLA
24;TUNDRA;OWL
23;TUNDRA;GORILLA
29;TUNDRA;TARSIER
17;SAVANNAH;MONKEY,LYNX
17;SAVANNAH;TARSIER,SNAKE,JACKALOPE
16;SAVANNAH;WHITE_GORILLA,BUFFALO,TARSIER
20;SAVANNAH;SNAKE,OWL
17;SAVANNAH;LYNX
