5;JUNGLE;TARSIER
26;TUNDRA;TARSIER
9;JUNGLE;BUFFALO
24;TUNDRA;LEOPARD,TIGER
5;JUNGLE;GORILLA
4;JUNGLE;TARSIER,TIGER
10;JUNGLE;BUFFALO,TURTLE
8;JUNGLE;MONKEY,JACKALOPE
3;JUNGLE;WHITE_GORILLA,TURTLE
5;JUNGLE;MONKEY,BUFFALO
6;JUNGLE;OWL,WHITE_GORILLA,GORILLA
16;SAVANNAH;WHITE_GORILLA,JACKALOPE
7;JUNGLE;OWL
4;JUNGLE;TURTLE,WHITE_TIGER,OWL
9;JUNGLE;SNAKE,JACKALOPE
3;JUNGLE;JACKALOPE,WHITE_GORILLA,MONKEY
6;JUNGLE;WHITE_GORILLA,TIGER
30;TUNDRA;TIGER,TURTLE,WHITE_GORILLA
20;SAVANNAH;JACKALOPE,OWL,TARSIER
26;TUNDRA;BUFFALO,GORILLA
26;TUNDRA;TIGER
18;SAVANNAH;MONKEY
16;SAVANNAH;GORILLA,LEOPARD
29;TUNDRA;LEOPARD,GORILLA,TURTLE
9;JUNGLE;SNAKE,TURTLE
29;TUNDRA;WHITE_TIGER,BUFFALO,WHITE_GORILLA
12;SAVANNAH;JACKALOPE,GORILLA,OWL
11;SAVANNAH;JACKALOPE,TURTLE,TARSIER
18;SAVANNAH;LYNX,TIGER,LEOPARD
23;TUNDRA;TURTLE,MONKEY,TIGER
2;JUNGLE;WHITE_TIGER
24;TUNDRA;JACKALOPE
30;TUNDRA;WHITE_GORILLA
12;SAVANNAH;TIGER
18;SAVANNAH;LEOPARD,TURTLE,LYNX
29;TUNDRA;TURTLE
24;TUNDRA;TURTLE
23;TUNDRA;JACKALOPE,LYNX,WHITE_GORILLA
29;TUNDRA;LYNX,MONKEY
17;SAVANNAH;TURTLE
28;TUNDRA;TIGER,GORILLA
17;SAVANNAH;BUFFALO,WHITE_TIGER
28;TUNDRA;TIGER
7;JUNGLE;OWL,TARSIER,WHITE_TIGER
24;TUNDRA;LEOPARD,MONKEY,GORILLA
26;TUNDRA;WHITE_GORILLA
9;JUNGLE;GORILLA
6;JUNGLE;SNAKE,WHITE_GORILLA,LEOPARD
23;TUNDRA;TARSIER
30;TUNDRA;TIGER
10;JUNGLE;SNAKE
3;JUNGLE;BUFFALO,TIGER
23;TUNDRA;WHITE_TIGER
24;TUNDRA;LEOPARD,OWL,SNAKE
26;TUNDRA;MONKEY
26;TUNDRA;LEOPARD
24;TUNDRA;GORILLA,TARSIER,WHITE_GORILLA
25;TUNDRA;WHITE_GORILLA
25;TUNDRA;OWL,LYNX
28;TUNDRA;TURTLE,LEOPARD,TARSIER
9;JUNGLE;MONKEY
2;JUNGLE;TARSIER
25;TUNDRA;GORILLA,LYNX
30;TUNDRA;JACKALOPE,TURTLE
29;TUNDRA;SNAKE,TURTLE,BUFFALO
9;JUNGLE;MONKEY,LEOPARD,WHITE_GORILLA
18;SAVANNAH;LEOPARD,WHITE_TIGER,OWL
24;TUNDRA;GORILLA
7;JUNGLE;LYNX,GORILLA
26;TUNDRA;WHITE_TIGER
17;SAVANNAH;TURTLE,JACKALOPE
15;SAVANNAH;LYNX,TARSIER
17;SAVANNAH;BUFFALO
17;SAVANNAH;WHITE_GORILLA,WHITE_TIGER,LYNX
27;TUNDRA;LEOPARD,WHITE_TIGER,TURTLE
22;TUNDRA;MONKEY,SNAKE
23;TUNDRA;MONKEY
19;SAVANNAH;LYNX,GORILLA,MONKEY
27;TUNDRA;GORILLA,TURTLE,WHITE_TIGER
21;TUNDRA;SNAKE,BUFFALO,TARSIER
20;SAVANNAH;MONKEY,TURTLE
22;TUNDRA;MONKEY,TARSIER
10;JUNGLE;TURTLE,JACKALOPE
26;TUNDRA;LYNX,OWL
3;JUNGLE;MONKEY,WHITE_TIGER,OWL
30;TUNDRA;WHITE_TIGER,LYNX,TURTLE
7;JUNGLE;LEOPARD
14;SAVANNAH;LEOPARD
10;JUNGLE;BUFFALO,WHITE_GORILLA
18;SAVANNAH;MONKEY,LYNX
17;SAVANNAH;OWL
29;TUNDRA;TIGER
21;TUNDRA;WHITE_GORILLA
2;JUNGLE;OWL,SNAKE
26;TUNDRA;LYNX
29;TUNDRA;TURTLE,JACKALOPE,MONKEY
21;TUNDRA;GORILLA,TURTLE
24;TUNDRA;SNAKE
20;SAVANNAH;LEOPARD,TIGER,TURTLE
29;TUNDRA;LEOPARD,WHITE_TIGER,TIGER
7;JUNGLE;BUFFALO
28;TUNDRA;OWL
19;SAVANNAH;JACKALOPE,BUFFALO
6;JUNGLE;SNAKE
11;SAVANNAH;OWL,TURTLE,JACKALOPE
16;SAVANNAH;SNAKE
16;SAVANNAH;SNAKE
20;SAVANNAH;SNAKE
15;SAVANNAH;LYNX,WHITE_GORILLA,TIGER
18;SAVANNAH;WHITE_GORILLA,GORILLA,TARSIER
3;JUNGLE;LEOPARD,WHITE_GORILLA
23;TUNDRA;SNAKE,MONKEY,TARSIER
25;TUNDRA;OWL
8;JUNGLE;WHITE_TIGER
29;TUNDRA;MONKEY
20;SAVANNAH;TARSIER
17;SAVANNAH;LEOPARD
29;TUNDRA;BUFFALO,SNAKE
6;JUNGLE;TARSIER
18;SAVANNAH;OWL
8;JUNGLE;BUFFALO,OWL
14;SAVANNAH;GORILLA,SNAKE,LEOPARD
27;TUNDRA;BUFFALO
17;SAVANNAH;OWL,TARSIER
17;SAVANNAH;WHITE_GORILLA,TURTLE,MONKEY
5;JUNGLE;BUFFALO
14;SAVANNAH;TURTLE,WHITE_TIGER,TARSIER
2;JUNGLE;TARSIER
16;SAVANNAH;LYNX
11;SAVANNAH;BUFFALO,TIGER,MONKEY
18;SAVANNAH;BUFFALO
17;SAVANNAH;LYNX,WHITE_GORILLA
22;TUNDRA;SNAKE,LYNX
30;TUNDRA;TARSIER
4;JUNGLE;TURTLE,WHITE_TIGER
3;JUNGLE;JACKALOPE,OWL
1;JUNGLE;SNAKE,WHITE_TIGER
20;SAVANNAH;TURTLE,MONKEY
25;TUNDRA;OWL,TARSIER
10;JUNGLE;TIGER,LEOPARD
16;SAVANNAH;TIGER,WHITE_TIGER,SNAKE
10;JUNGLE;TARSIER,OWL
29;TUNDRA;LYNX,MONKEY
14;SAVANNAH;LYNX,WHITE_TIGER,MONKEY
10;JUNGLE;TURTLE
30;TUNDRA;WHITE_TIGER
2;JUNGLE;WHITE_TIGER
28;TUNDRA;WHITE_GORILLA
16;SAVANNAH;TIGER,BUFFALO
14;SAVANNAH;TIGER,JACKALOPE,OWL
28;TUNDRA;WHITE_GORILLA,GORILLA
3;JUNGLE;WHITE_TIGER,BUFFALO,MONKEY
15;SAVANNAH;BUFFALO,OWL,TARSIER
1;JUNGLE;SNAKE,GORILLA
2;JUNGLE;SNAKE
27;TUNDRA;JACKALOPE,LYNX,SNAKE
22;TUNDRA;LYNX,GORILLA,WHITE_GORILLA
17;SAVANNAH;WHITE_TIGER,LYNX
27;TUNDRA;TARSIER,LEOPARD,JACKALOPE
20;SAVANNAH;LYNX
28;TUNDRA;GORILLA,TIGER
19;SAVANNAH;GORILLA
23;TUNDRA;TARSIER,JACKALOPE
16;SAVANNAH;TIGER
5;JUNGLE;GORILLA,BUFFALO,TIGER
16;SAVANNAH;TURTLE
1;JUNGLE;MONKEY
11;SAVANNAH;SNAKE,GORILLA
22;TUNDRA;OWL
18;SAVANNAH;LYNX,TARSIER,TURTLE
30;TUNDRA;MONKEY,WHITE_TIGER
22;TUNDRA;SNAKE,GORILLA,BUFFALO
9;JUNGLE;JACKALOPE
28;TUNDRA;GORILLA,BUFFALO,TIGER
3;JUNGLE;SNAKE
3;JUNGLE;MONKEY,TIGER
27;TUNDRA;LYNX,OWL,JACKALOPE
5;JUNGLE;GORILLA,LYNX,WHITE_TIGER
18;SAVANNAH;BUFFALO,JACKALOPE,TURTLE
17;SAVANNAH;LEOPARD,GORILLA
27;TUNDRA;JACKALOPE,TIGER,TARSIER
7;JUNGLE;WHITE_TIGER,OWL
5;JUNGLE;MONKEY,TIGER,WHITE_TIGER
5;JUNGLE;TURTLE,WHITE_GORILLA
18;SAVANNAH;TARSIER,LEOPARD,TURTLE
